rank_window,heat_score,heat_rank_score,source,kind,agency,title,published_date,url,document_url,format,rationale,heat_score_today,exact_url_mentions_today,filename_mentions_today,canonical_mentions_today,social_exact_mentions_today,crawl_hits_today,providers_checked_today,errors_today,heat_score_7d,exact_url_mentions_7d,filename_mentions_7d,canonical_mentions_7d,social_exact_mentions_7d,crawl_hits_7d,providers_checked_7d,errors_7d,heat_score_30d,exact_url_mentions_30d,filename_mentions_30d,canonical_mentions_30d,social_exact_mentions_30d,crawl_hits_30d,providers_checked_30d,errors_30d
7d,0.0,0.0,NYC Rules - Proposed,rule,DOT,City-Owned Bicycle Racks,2026-04-24,https://rules.cityofnewyork.us/rule/proposed-rules-relating-to-city-owned-bicycle-racks,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/proposed-rules-relating-to-city-owned-bicycle-racks:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fproposed-rules-relating-to-city-owned-bicycle-racks%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:proposed-rules-relating-to-city-owned-bicycle-racks:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22proposed-rules-relating-to-city-owned-bicycle-racks%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/proposed-rules-relating-to-city-owned-bicycle-racks:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fproposed-rules-relating-to-city-owned-bicycle-racks%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:proposed-rules-relating-to-city-owned-bicycle-racks:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22proposed-rules-relating-to-city-owned-bicycle-racks%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/proposed-rules-relating-to-city-owned-bicycle-racks:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fproposed-rules-relating-to-city-owned-bicycle-racks%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:proposed-rules-relating-to-city-owned-bicycle-racks:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22proposed-rules-relating-to-city-owned-bicycle-racks%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Proposed,rule,DCWP,Adjudicatory Proceedings,2026-04-23,https://rules.cityofnewyork.us/rule/adjudicatory-proceedings,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/adjudicatory-proceedings:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fadjudicatory-proceedings%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:adjudicatory-proceedings:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22adjudicatory-proceedings%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/adjudicatory-proceedings:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fadjudicatory-proceedings%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:adjudicatory-proceedings:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22adjudicatory-proceedings%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/adjudicatory-proceedings:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fadjudicatory-proceedings%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:adjudicatory-proceedings:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22adjudicatory-proceedings%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Proposed,rule,SBS,Petitions for Agency Rulemaking,2026-04-28,https://rules.cityofnewyork.us/rule/petitions-for-agency-rulemaking,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/petitions-for-agency-rulemaking:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fpetitions-for-agency-rulemaking%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:petitions-for-agency-rulemaking:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22petitions-for-agency-rulemaking%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/petitions-for-agency-rulemaking:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fpetitions-for-agency-rulemaking%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:petitions-for-agency-rulemaking:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22petitions-for-agency-rulemaking%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/petitions-for-agency-rulemaking:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fpetitions-for-agency-rulemaking%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:petitions-for-agency-rulemaking:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22petitions-for-agency-rulemaking%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Proposed,rule,LOFT BOARD,Article 7B Compliance and Amendments to Fine Schedule,2026-03-19,https://rules.cityofnewyork.us/rule/article-7b-compliance-and-amendments-to-fine-schedule,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/article-7b-compliance-and-amendments-to-fine-schedule:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Farticle-7b-compliance-and-amendments-to-fine-schedule%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:article-7b-compliance-and-amendments-to-fine-schedule:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22article-7b-compliance-and-amendments-to-fine-schedule%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/article-7b-compliance-and-amendments-to-fine-schedule:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Farticle-7b-compliance-and-amendments-to-fine-schedule%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:article-7b-compliance-and-amendments-to-fine-schedule:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22article-7b-compliance-and-amendments-to-fine-schedule%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/article-7b-compliance-and-amendments-to-fine-schedule:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Farticle-7b-compliance-and-amendments-to-fine-schedule%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:article-7b-compliance-and-amendments-to-fine-schedule:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22article-7b-compliance-and-amendments-to-fine-schedule%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Proposed,rule,DEP,Noise Monitoring Penalty Rule,2026-04-03,https://rules.cityofnewyork.us/rule/noise-monitoring-penalty-rule,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/noise-monitoring-penalty-rule:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fnoise-monitoring-penalty-rule%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:noise-monitoring-penalty-rule:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22noise-monitoring-penalty-rule%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/noise-monitoring-penalty-rule:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fnoise-monitoring-penalty-rule%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:noise-monitoring-penalty-rule:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22noise-monitoring-penalty-rule%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/noise-monitoring-penalty-rule:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fnoise-monitoring-penalty-rule%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:noise-monitoring-penalty-rule:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22noise-monitoring-penalty-rule%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Proposed,rule,DOB,Construction Superintendent License Qualifications,2026-03-23,https://rules.cityofnewyork.us/rule/amendment-to-rules-relating-to-construction-superintendent-license-qualificartions,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/amendment-to-rules-relating-to-construction-superintendent-license-qualificartions:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Famendment-to-rules-relating-to-construction-superintendent-license-qualificartions%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:amendment-to-rules-relating-to-construction-superintendent-license-qualificartions:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22amendment-to-rules-relating-to-construction-superintendent-license-qualificartions%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/amendment-to-rules-relating-to-construction-superintendent-license-qualificartions:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Famendment-to-rules-relating-to-construction-superintendent-license-qualificartions%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:amendment-to-rules-relating-to-construction-superintendent-license-qualificartions:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22amendment-to-rules-relating-to-construction-superintendent-license-qualificartions%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/amendment-to-rules-relating-to-construction-superintendent-license-qualificartions:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Famendment-to-rules-relating-to-construction-superintendent-license-qualificartions%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:amendment-to-rules-relating-to-construction-superintendent-license-qualificartions:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22amendment-to-rules-relating-to-construction-superintendent-license-qualificartions%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Proposed,rule,DOF,Utility Company Properties,2026-04-13,https://rules.cityofnewyork.us/rule/amendment-of-rules-relating-to-utility-company-properties,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/amendment-of-rules-relating-to-utility-company-properties:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Famendment-of-rules-relating-to-utility-company-properties%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:amendment-of-rules-relating-to-utility-company-properties:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22amendment-of-rules-relating-to-utility-company-properties%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/amendment-of-rules-relating-to-utility-company-properties:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Famendment-of-rules-relating-to-utility-company-properties%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:amendment-of-rules-relating-to-utility-company-properties:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22amendment-of-rules-relating-to-utility-company-properties%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/amendment-of-rules-relating-to-utility-company-properties:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Famendment-of-rules-relating-to-utility-company-properties%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:amendment-of-rules-relating-to-utility-company-properties:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22amendment-of-rules-relating-to-utility-company-properties%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Proposed,rule,LOFT BOARD,Protected Occupancy,2026-03-19,https://rules.cityofnewyork.us/rule/protected-occupancy,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/protected-occupancy:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fprotected-occupancy%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:protected-occupancy:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22protected-occupancy%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/protected-occupancy:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fprotected-occupancy%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:protected-occupancy:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22protected-occupancy%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/protected-occupancy:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fprotected-occupancy%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:protected-occupancy:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22protected-occupancy%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Proposed,rule,DOT,Proposed Amendments to Highway Rules,2026-03-09,https://rules.cityofnewyork.us/rule/proposed-amendments-to-highway-rules,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/proposed-amendments-to-highway-rules:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fproposed-amendments-to-highway-rules%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:proposed-amendments-to-highway-rules:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22proposed-amendments-to-highway-rules%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews","googlenews:https://rules.cityofnewyork.us/rule/proposed-amendments-to-highway-rules:HTTPSConnectionPool(host='news.google.com', port=443): Read timed out. (read timeout=10) | googlenews:proposed-amendments-to-highway-rules:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22proposed-amendments-to-highway-rules%22&hl=en-US&gl=US&ceid=US%3Aen",0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/proposed-amendments-to-highway-rules:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fproposed-amendments-to-highway-rules%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:proposed-amendments-to-highway-rules:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22proposed-amendments-to-highway-rules%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Proposed,rule,DCWP,Protected Time Off Under the Earned Safe and Sick Time Act,2026-03-02,https://rules.cityofnewyork.us/rule/protected-time-off-under-the-earned-safe-and-sick-time-act,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/protected-time-off-under-the-earned-safe-and-sick-time-act:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fprotected-time-off-under-the-earned-safe-and-sick-time-act%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:protected-time-off-under-the-earned-safe-and-sick-time-act:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22protected-time-off-under-the-earned-safe-and-sick-time-act%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/protected-time-off-under-the-earned-safe-and-sick-time-act:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fprotected-time-off-under-the-earned-safe-and-sick-time-act%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:protected-time-off-under-the-earned-safe-and-sick-time-act:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22protected-time-off-under-the-earned-safe-and-sick-time-act%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/protected-time-off-under-the-earned-safe-and-sick-time-act:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fprotected-time-off-under-the-earned-safe-and-sick-time-act%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:protected-time-off-under-the-earned-safe-and-sick-time-act:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22protected-time-off-under-the-earned-safe-and-sick-time-act%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Proposed,rule,MOME,Proposed Rule Withdrawn - MOME Proposed Amended Rules re Press Credentials,2026-05-30,https://rules.cityofnewyork.us/rule/mome-proposed-amended-rules-re-press-credentials,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/mome-proposed-amended-rules-re-press-credentials:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fmome-proposed-amended-rules-re-press-credentials%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:mome-proposed-amended-rules-re-press-credentials:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22mome-proposed-amended-rules-re-press-credentials%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/mome-proposed-amended-rules-re-press-credentials:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fmome-proposed-amended-rules-re-press-credentials%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:mome-proposed-amended-rules-re-press-credentials:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22mome-proposed-amended-rules-re-press-credentials%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/mome-proposed-amended-rules-re-press-credentials:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fmome-proposed-amended-rules-re-press-credentials%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:mome-proposed-amended-rules-re-press-credentials:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22mome-proposed-amended-rules-re-press-credentials%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Proposed,rule,DPR,Update to Parks’ List of Qualifying Documents for Disability Membership Fees,2026-02-18,https://rules.cityofnewyork.us/rule/dpr-proposed-update-to-parks-list-of-qualifying-documents-for-disability-membership-fees,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/dpr-proposed-update-to-parks-list-of-qualifying-documents-for-disability-membership-fees:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fdpr-proposed-update-to-parks-list-of-qualifying-documents-for-disability-membership-fees%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:dpr-proposed-update-to-parks-list-of-qualifying-documents-for-disability-membership-fees:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22dpr-proposed-update-to-parks-list-of-qualifying-documents-for-disability-membership-fees%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/dpr-proposed-update-to-parks-list-of-qualifying-documents-for-disability-membership-fees:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fdpr-proposed-update-to-parks-list-of-qualifying-documents-for-disability-membership-fees%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:dpr-proposed-update-to-parks-list-of-qualifying-documents-for-disability-membership-fees:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22dpr-proposed-update-to-parks-list-of-qualifying-documents-for-disability-membership-fees%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/dpr-proposed-update-to-parks-list-of-qualifying-documents-for-disability-membership-fees:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fdpr-proposed-update-to-parks-list-of-qualifying-documents-for-disability-membership-fees%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:dpr-proposed-update-to-parks-list-of-qualifying-documents-for-disability-membership-fees:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22dpr-proposed-update-to-parks-list-of-qualifying-documents-for-disability-membership-fees%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Proposed,rule,DOB,Establishment of Temporary Residence Program for Eligible Basement or Cellar Residences,2025-12-11,https://rules.cityofnewyork.us/rule/establishment-of-temporary-residence-program-for-eligible-basement-or-cellar-residences,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/establishment-of-temporary-residence-program-for-eligible-basement-or-cellar-residences:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Festablishment-of-temporary-residence-program-for-eligible-basement-or-cellar-residences%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:establishment-of-temporary-residence-program-for-eligible-basement-or-cellar-residences:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22establishment-of-temporary-residence-program-for-eligible-basement-or-cellar-residences%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/establishment-of-temporary-residence-program-for-eligible-basement-or-cellar-residences:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Festablishment-of-temporary-residence-program-for-eligible-basement-or-cellar-residences%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:establishment-of-temporary-residence-program-for-eligible-basement-or-cellar-residences:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22establishment-of-temporary-residence-program-for-eligible-basement-or-cellar-residences%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/establishment-of-temporary-residence-program-for-eligible-basement-or-cellar-residences:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Festablishment-of-temporary-residence-program-for-eligible-basement-or-cellar-residences%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:establishment-of-temporary-residence-program-for-eligible-basement-or-cellar-residences:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22establishment-of-temporary-residence-program-for-eligible-basement-or-cellar-residences%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Proposed,rule,COMPT,Wage Requirements for Construction Employees,2026-01-28,https://rules.cityofnewyork.us/rule/wage-requirements-for-construction-employees,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/wage-requirements-for-construction-employees:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fwage-requirements-for-construction-employees%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:wage-requirements-for-construction-employees:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22wage-requirements-for-construction-employees%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/wage-requirements-for-construction-employees:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fwage-requirements-for-construction-employees%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:wage-requirements-for-construction-employees:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22wage-requirements-for-construction-employees%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/wage-requirements-for-construction-employees:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fwage-requirements-for-construction-employees%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:wage-requirements-for-construction-employees:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22wage-requirements-for-construction-employees%22&hl=en-US&gl=US&ceid=US%3Aen
